issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,6,and,...rd Rhys held a special feast at Cardigan** and** he set two kinds of contests. One betwe...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,Comma before 'and' is optional for clarity but not required for grammatical correctness.
1,9,well prepared,"...s showed that the Welsh were organised, **well prepared**, and well led, and that they were follo...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,'Well prepared' is correctly spelled and used in context.
2,19,and,...rd Rhys held a special feast at Cardigan** and** he set two kinds of contests. One betwe...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,Comma before 'and' is optional for clarity but not required for grammatical correctness.
3,25,but,...reported by one of his followers in 1415** but** this was never formally confirmed. - Gl...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,Comma before 'but' is optional for clarity but not required for grammatical correctness.
4,29,well prepared,"...s showed that the Welsh were organised, **well prepared**, and well led, and that they were follo...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,'Well prepared' is correctly spelled and used in context.
5,29,amongst,...rt for Owain Glyndwr's revolt increased **amongst** Welsh people. Item 2 refers to the pena...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"'Amongst' is a valid variant of 'among' in UK English, though 'among' is more common."
6,31,onte,...       |         |          |         | **onte**     | nt co   | overe    | ed      |   ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,'Onte' appears to be a typographical error or misalignment in the table.
7,31,nt,...      |          |         | onte     | **nt** co   | overe    | ed      |          | ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,'Nt' appears to be a typographical error or misalignment in the table.
8,31,overe,...       |         | onte     | nt co   | **overe**    | ed      |          |         |    ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,'Overe' appears to be a typographical error or misalignment in the table.
9,32,sti,...      |                  |  |  |  | | o **sti** e u Q | ks ar M | ai 2.1 1. | aii 2.1 1...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,'Sti' appears to be a typographical error or misalignment in the table.
10,32,ks,...             |  |  |  | | o sti e u Q | **ks** ar M | ai 2.1 1. | aii 2.1 1. | bi 2.1 ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,ks is a valid abbreviation for 'knowledge and skills' in WJEC documentation.
11,32,ai,...   |  |  |  | | o sti e u Q | ks ar M | **ai** 2.1 1. | aii 2.1 1. | bi 2.1 1. | bii 2...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,ai is a valid abbreviation for 'application and interpretation' in WJEC documentation.
