issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,7,Thomas Myddleton,...         | | John Owen | 1642         | **Thomas Myddleton** |  Explain why the monarchy was restore...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,Thomas Myddleton is a proper noun and correctly spelled.
1,13,descendent,"...enry's mother, Margaret Beaufort, was a **descendent** of John of Gaunt, father of King Henry ...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,80,The correct spelling is 'descendant' according to the Oxford English Dictionary.
2,18,semiindependent,... some parts of Wales were controlled by **semiindependent** Marcher Lords. Henry VIII was concerned...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,The word 'semiindependent' should be hyphenated as 'semi-independent' in UK English.
3,19,as well as,...oth the background to the Acts of Union **as well as** the short and long term impact of them....,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,The comma before 'as well as' is optional and does not affect clarity.
4,22,Thomas Myddleton,"..., that Charles II was rightful king, by **Thomas Myddleton** of Chirk, a former supporter of Parliam...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,Thomas Myddleton is a proper noun and correctly spelled.
5,27,Thomas Myddleton,...brokeshire and amongst puritans such as **Thomas Myddleton** of Chirk Castle. - Men from Wales were ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,Thomas Myddleton is a proper noun and correctly spelled.
6,28,Thomas Myddleton,...e commanded by parliamentarians such as **Thomas Myddleton** of Chirk that was of more strategic sig...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,Thomas Myddleton is a proper noun and correctly spelled.
7,30,sti,...----|------------------|--|--|--| | n o **sti** e u Q | ks |  |  |  | 1.3.1 |  |  | 1.3...,PassCode.LTC,ErrorCategory.PARSING_ERROR,80,The text appears to be a formatting error or a misaligned table.
8,30,ks,...-----------|--|--|--| | n o sti e u Q | **ks** |  |  |  | 1.3.1 |  |  | 1.3.2 |  |  | ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,80,The text appears to be a formatting error or a misaligned table.
9,30,ai,...| 1.3.5 |  |  |  |  |  |  | |  | ar M | **ai** 3.1 1. | aii 3.1 1. | bi 3.1 1. | bii 3...,PassCode.LTC,ErrorCategory.PARSING_ERROR,80,The text appears to be a formatting error or a misaligned table.
10,30,aii,...  |  |  |  |  | |  | ar M | ai 3.1 1. | **aii** 3.1 1. | bi 3.1 1. | bii 3.1 1. | ci 3....,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'aii' is a valid WJEC-specific code and is correctly written.
11,30,bii,... | ai 3.1 1. | aii 3.1 1. | bi 3.1 1. | **bii** 3.1 1. | ci 3.1 1. | cii 3.1 1. | ai 2 ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'bii' is a valid WJEC-specific code and is correctly written.
12,30,ci,...| aii 3.1 1. | bi 3.1 1. | bii 3.1 1. | **ci** 3.1 1. | cii 3.1 1. | ai 2 3. 1. | aii ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ci' is a valid WJEC-specific code and is correctly written.
13,30,cii,... | bi 3.1 1. | bii 3.1 1. | ci 3.1 1. | **cii** 3.1 1. | ai 2 3. 1. | aii 2 3. 1. | bi ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'cii' is a valid WJEC-specific code and is correctly written.
14,30,ai,...| bii 3.1 1. | ci 3.1 1. | cii 3.1 1. | **ai** 2 3. 1. | aii 2 3. 1. | bi 2 3. 1. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ai' is a valid WJEC-specific code and is correctly written.
15,30,aii,...| ci 3.1 1. | cii 3.1 1. | ai 2 3. 1. | **aii** 2 3. 1. | bi 2 3. 1. | bii 2 3. 1. | 2c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'aii' is a valid WJEC-specific code and is correctly written.
16,30,bii,...ai 2 3. 1. | aii 2 3. 1. | bi 2 3. 1. | **bii** 2 3. 1. | 2ci 3. 1. | 2cii 3. 1. | ai 3...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'bii' is a valid WJEC-specific code and is correctly written.
17,30,ai,... bii 2 3. 1. | 2ci 3. 1. | 2cii 3. 1. | **ai** 3 3. 1. | aii 3 3. 1. | bi 3 3. 1. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ai' is a valid WJEC-specific code and is correctly written.
18,30,aii,...| 2ci 3. 1. | 2cii 3. 1. | ai 3 3. 1. | **aii** 3 3. 1. | bi 3 3. 1. | bii 3 3. 1. | 3c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'aii' is a valid WJEC-specific code and is correctly written.
19,30,bii,...ai 3 3. 1. | aii 3 3. 1. | bi 3 3. 1. | **bii** 3 3. 1. | 3ci 3. 1. | 3cii 3. 1. | ai 4...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'bii' is a valid WJEC-specific code and is correctly written.
20,30,ai,... bii 3 3. 1. | 3ci 3. 1. | 3cii 3. 1. | **ai** 4 3. 1. | aii 4 3. 1. | bi 4 3. 1. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ai' is a valid code in the context of the WJEC documentation.
21,30,aii,...| 3ci 3. 1. | 3cii 3. 1. | ai 4 3. 1. | **aii** 4 3. 1. | bi 4 3. 1. | bii 4 3. 1. | 4c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'aii' is a valid code in the context of the WJEC documentation.
22,30,bii,...ai 4 3. 1. | aii 4 3. 1. | bi 4 3. 1. | **bii** 4 3. 1. | 4ci 3. 1. | 4cii 3. 1. | ai 5...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'bii' is a valid code in the context of the WJEC documentation.
23,30,ai,... bii 4 3. 1. | 4ci 3. 1. | 4cii 3. 1. | **ai** 5 3. 1. | aii 5 3. 1. | bi 5 3. 1. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ai' is a valid code in the context of the WJEC documentation.
24,30,aii,...| 4ci 3. 1. | 4cii 3. 1. | ai 5 3. 1. | **aii** 5 3. 1. | bi 5 3. 1. | bii 5 3. 1. | 5c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'aii' is a valid code in the context of the WJEC documentation.
25,30,bii,...ai 5 3. 1. | aii 5 3. 1. | bi 5 3. 1. | **bii** 5 3. 1. | 5ci 3. 1. | 5cii 3. 1. |  |  ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'bii' is a valid code in the context of the WJEC documentation.
26,31,sti,...      |                  |  |  |  | | o **sti** e u Q | ks ar M | ai 4.1 1. | aii 4.1 1...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'sti' is a valid code in the context of the WJEC documentation.
27,31,ks,...             |  |  |  | | o sti e u Q | **ks** ar M | ai 4.1 1. | aii 4.1 1. | bi 4.1 ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ks' is a valid code in the context of the WJEC documentation.
28,31,ai,...   |  |  |  | | o sti e u Q | ks ar M | **ai** 4.1 1. | aii 4.1 1. | bi 4.1 1. | bii 4...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ai' is a valid code in the context of the WJEC documentation.
29,31,aii,...| | o sti e u Q | ks ar M | ai 4.1 1. | **aii** 4.1 1. | bi 4.1 1. | bii 4.1 1. | ci 4....,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'aii' is a valid code in the context of the WJEC documentation.
30,31,bii,... | ai 4.1 1. | aii 4.1 1. | bi 4.1 1. | **bii** 4.1 1. | ci 4.1 1. | cii 4.1 1. | ai 2 ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The term 'bii' is a valid code in the context of the document.
31,31,ci,...| aii 4.1 1. | bi 4.1 1. | bii 4.1 1. | **ci** 4.1 1. | cii 4.1 1. | ai 2 4. 1. | aii ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The term 'ci' is a valid code in the context of the document.
32,31,cii,... | bi 4.1 1. | bii 4.1 1. | ci 4.1 1. | **cii** 4.1 1. | ai 2 4. 1. | aii 2 4. 1. | bi ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The term 'cii' is a valid code in the context of the document.
33,31,ai,...| bii 4.1 1. | ci 4.1 1. | cii 4.1 1. | **ai** 2 4. 1. | aii 2 4. 1. | bi 2 4. 1. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The term 'ai' is a valid code in the context of the document.
34,31,aii,...| ci 4.1 1. | cii 4.1 1. | ai 2 4. 1. | **aii** 2 4. 1. | bi 2 4. 1. | bii 2 4. 1. | 2c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The term 'aii' is a valid code in the context of the document.
35,31,bii,...ai 2 4. 1. | aii 2 4. 1. | bi 2 4. 1. | **bii** 2 4. 1. | 2ci 4. 1. | 2cii 4. 1. | ai 3...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The term 'bii' is a valid code in the context of the document.
36,31,ai,... bii 2 4. 1. | 2ci 4. 1. | 2cii 4. 1. | **ai** 3 4. 1. | aii 3 4. 1. | bi 3 4. 1. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The term 'ai' is a valid code in the context of the document.
37,31,aii,...| 2ci 4. 1. | 2cii 4. 1. | ai 3 4. 1. | **aii** 3 4. 1. | bi 3 4. 1. | bii 3 4. 1. | 3c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The term 'aii' is a valid code in the context of the document.
38,31,bii,...ai 3 4. 1. | aii 3 4. 1. | bi 3 4. 1. | **bii** 3 4. 1. | 3ci 4. 1. | 3cii 4. 1. | ai 4...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The term 'bii' is a valid code in the context of the document.
39,31,ai,... bii 3 4. 1. | 3ci 4. 1. | 3cii 4. 1. | **ai** 4 4. 1. | aii 4 4. 1. | bi 4 4. 1. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The term 'ai' is a valid code in the context of the document.
40,31,aii,...| 3ci 4. 1. | 3cii 4. 1. | ai 4 4. 1. | **aii** 4 4. 1. | bi 4 4. 1. | bii 4 4. 1. | 4c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'aii' is a valid WJEC-specific code and is correct as written.
41,31,bii,...ai 4 4. 1. | aii 4 4. 1. | bi 4 4. 1. | **bii** 4 4. 1. | 4ci 4. 1. | 4cii 4. 1. | ai 5...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'bii' is a valid WJEC-specific code and is correct as written.
42,31,ai,... bii 4 4. 1. | 4ci 4. 1. | 4cii 4. 1. | **ai** 5 4. 1. | aii 5 4. 1. | bi 5 4. 1. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ai' is a valid WJEC-specific code and is correct as written.
43,31,aii,...| 4ci 4. 1. | 4cii 4. 1. | ai 5 4. 1. | **aii** 5 4. 1. | bi 5 4. 1. | bii 5 4. 1. | 5c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'aii' is a valid WJEC-specific code and is correct as written.
44,31,bii,...ai 5 4. 1. | aii 5 4. 1. | bi 5 4. 1. | **bii** 5 4. 1. | 5ci 4. 1. | 5cii 4. 1. |  |  ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'bii' is a valid WJEC-specific code and is correct as written.
